sense,n_sense,peripherality,dispersion,step,layer,word,pos
case.n.09,200,0.26057836413383484,0.9534608721733093,1000,1,case,n
lawsuit.n.01,200,0.13228845596313477,0.9228652715682983,1000,1,case,n
shell.n.08,200,0.24313977360725403,0.7910566329956055,1000,1,case,n
subject.n.06,200,0.16797463595867157,1.0379558801651,1000,1,case,n
cell.n.01,200,0.13499318063259125,1.0043796300888062,1000,1,cell,n
cell.n.02,200,0.3874366581439972,1.0410815477371216,1000,1,cell,n
cell.n.03,200,0.4820810854434967,0.9551580548286438,1000,1,cell,n
cell.n.07,200,0.28719696402549744,0.8228394985198975,1000,1,cell,n
cellular_telephone.n.01,200,0.5122722387313843,0.7565332651138306,1000,1,cell,n
class.n.01,200,0.173130065202713,0.9885307550430298,1000,1,class,n
class.n.02,200,0.07596026360988617,1.0091506242752075,1000,1,class,n
class.n.03,200,0.23487722873687744,0.7641070485115051,1000,1,class,n
class.n.06,200,0.2772556245326996,0.8226206302642822,1000,1,class,n
course.n.01,200,0.5341076850891113,1.1361359357833862,1000,1,class,n
code.n.01,200,0.11077059805393219,1.0419033765792847,1000,1,code,n
code.n.02,200,0.21557334065437317,1.0575343370437622,1000,1,code,n
code.n.03,200,0.2818092107772827,0.8111106157302856,1000,1,code,n
control.n.01,200,0.28876546025276184,0.7394260764122009,1000,1,control,n
control.n.02,200,0.3839885890483856,1.1431233882904053,1000,1,control,n
control.n.03,200,0.263504296541214,0.821067214012146,1000,1,control,n
control.n.05,200,0.25593292713165283,0.7947844862937927,1000,1,control,n
control.n.09,200,0.14608505368232727,1.0201767683029175,1000,1,control,n
control_condition.n.01,200,0.35758569836616516,1.1335548162460327,1000,1,control,n
control.v.01,200,0.16492335498332977,1.0095287561416626,1000,1,control,v
control.v.02,200,0.15440720319747925,1.002899169921875,1000,1,control,v
control.v.05,200,0.3380066752433777,0.8594465255737305,1000,1,control,v
operate.v.03,200,0.15436036884784698,1.023366928100586,1000,1,control,v
court.n.01,200,0.18538837134838104,1.0575544834136963,1000,1,court,n
court.n.02,200,0.26079973578453064,0.7455040216445923,1000,1,court,n
court.n.04,200,0.2880159914493561,1.067924976348877,1000,1,court,n
day.n.01,200,0.4342305362224579,1.063214659690857,1000,1,day,n
day.n.02,200,0.23210598528385162,1.0491445064544678,1000,1,day,n
day.n.03,200,0.27079781889915466,1.0524601936340332,1000,1,day,n
day.n.04,200,0.27991580963134766,0.7950065732002258,1000,1,day,n
day.n.05,200,0.26949039101600647,0.7499492764472961,1000,1,day,n
different.a.01,200,0.17348189651966095,0.8441491723060608,1000,1,different,a
different.s.02,200,0.17348189651966095,1.1077996492385864,1000,1,different,a
end.n.01,200,0.20083262026309967,0.9306595325469971,1000,1,end,n
end.n.02,200,0.320604145526886,0.666389524936676,1000,1,end,n
end.n.05,199,0.6369325518608093,1.2673211097717285,1000,1,end,n
end.n.06,200,0.1989518404006958,0.8556469082832336,1000,1,end,n
end.n.08,200,0.24278371036052704,0.9845380187034607,1000,1,end,n
end.n.10,200,0.2234676331281662,0.7498513460159302,1000,1,end,n
goal.n.01,200,0.32034048438072205,1.012494683265686,1000,1,end,n
end.v.01,200,0.20742321014404297,0.9932174682617188,1000,1,end,v
end.v.02,200,0.20742319524288177,0.9630526304244995,1000,1,end,v
example.n.01,200,0.23456734418869019,1.080641508102417,1000,1,example,n
exemplar.n.01,200,0.23456734418869019,0.8498059511184692,1000,1,example,n
file.n.01,200,0.15330243110656738,1.0448360443115234,1000,1,file,n
file.n.02,200,0.2917497456073761,0.770566999912262,1000,1,file,n
file.n.03,200,0.12697294354438782,1.0997151136398315,1000,1,file,n
file.n.04,200,0.10943298786878586,0.9841004014015198,1000,1,file,n
file.v.01,200,0.37667083740234375,0.8835743069648743,1000,1,file,v
file.v.05,200,0.37667086720466614,0.9672303199768066,1000,1,file,v
detect.v.01,200,0.6844151020050049,0.5717094540596008,1000,1,find,v
determine.v.01,200,0.7241026759147644,1.0730220079421997,1000,1,find,v
find.v.01,200,0.18268893659114838,0.9017115831375122,1000,1,find,v
find.v.03,200,0.28016266226768494,0.9016165137290955,1000,1,find,v
find.v.05,200,0.2792035639286041,0.8591347932815552,1000,1,find,v
line_up.v.02,200,0.34049615263938904,0.8848562836647034,1000,1,find,v
rule.v.04,200,0.3087584674358368,0.9903807640075684,1000,1,find,v
first.a.01,200,0.13995786011219025,0.9239805936813354,1000,1,first,a
first.s.02,200,0.15839000046253204,1.0315866470336914,1000,1,first,a
first.s.05,200,0.1612599492073059,1.0056880712509155,1000,1,first,a
first.r.01,200,0.5441427230834961,1.3163657188415527,1000,1,first,r
first.r.02,200,0.24248464405536652,0.7608128786087036,1000,1,first,r
first.r.03,200,0.11204171180725098,0.9235610365867615,1000,1,first,r
foremost.r.01,200,0.2698529362678528,0.6285826563835144,1000,1,first,r
following.s.01,199,0.15483404695987701,0.9986745119094849,1000,1,following,a
following.s.02,200,0.15405985713005066,0.9772654175758362,1000,1,following,a
following.n.01,200,0.16422295570373535,1.034071922302246,1000,1,following,n
pursuit.n.01,200,0.16422297060489655,0.9363529682159424,1000,1,following,n
establish.v.01,200,0.17428117990493774,1.1530817747116089,1000,1,found,v
establish.v.08,200,0.17428119480609894,0.7808037400245667,1000,1,found,v
function.n.01,200,0.12768591940402985,0.9381939768791199,1000,1,function,n
function.n.02,200,0.1349107176065445,0.9798325896263123,1000,1,function,n
function.n.03,200,0.2629280388355255,1.0254719257354736,1000,1,function,n
routine.n.03,200,0.3319465219974518,0.9456760883331299,1000,1,function,n
function.v.01,200,0.1259857565164566,1.0317319631576538,1000,1,function,v
serve.v.01,200,0.1259857416152954,0.9506758451461792,1000,1,function,v
arrive.v.01,200,0.14438074827194214,1.0363080501556396,1000,1,get,v
become.v.01,200,0.22398608922958374,1.1027036905288696,1000,1,get,v
bring.v.04,200,0.170767679810524,0.9156742095947266,1000,1,get,v
catch.v.18,200,0.2986202538013458,0.7679228186607361,1000,1,get,v
get.v.01,200,0.13009685277938843,1.0480047464370728,1000,1,get,v
get.v.03,200,0.10500733554363251,0.9830201268196106,1000,1,get,v
full.s.06,200,0.22177667915821075,0.7237036228179932,1000,1,good,a
good.a.01,200,0.22177667915821075,1.173832654953003,1000,1,good,a
commodity.n.01,200,1.033563256263733,0.6746415495872498,1000,1,good,n
good.n.01,200,0.5167351365089417,0.6435188055038452,1000,1,good,n
good.n.02,200,0.5003411769866943,0.7007931470870972,1000,1,good,n
good.n.03,200,0.07660732418298721,1.023793339729309,1000,1,good,n
group.n.01,200,0.11410170793533325,1.0191011428833008,1000,1,group,n
group.n.02,200,0.11410171538591385,0.9671579599380493,1000,1,group,n
here.r.01,200,0.26109248399734497,0.797879159450531,1000,1,here,r
here.r.02,200,0.26109248399734497,1.1077229976654053,1000,1,here,r
eminent.s.01,200,0.343685120344162,1.0564393997192383,1000,1,high,a
high.a.01,200,0.20307402312755585,0.932395339012146,1000,1,high,a
high.a.02,200,0.19579708576202393,0.9038139581680298,1000,1,high,a
high.r.01,200,0.06863577663898468,0.9842055439949036,1000,1,high,r
high.r.02,200,0.06863577663898468,1.0108994245529175,1000,1,high,r
however.r.01,200,0.3901999890804291,1.0244312286376953,1000,1,however,r
however.r.03,200,0.3901999890804291,0.8037590384483337,1000,1,however,r
information.n.01,200,0.09379684180021286,1.0240459442138672,1000,1,information,n
information.n.02,200,0.1358119398355484,0.8704122304916382,1000,1,information,n
information.n.03,200,0.1777075231075287,1.0653120279312134,1000,1,information,n
just.r.03,200,0.10710783302783966,1.0336917638778687,1000,1,just,r
just.r.04,200,0.1712593287229538,0.8251234292984009,1000,1,just,r
merely.r.01,200,0.0768122524023056,1.0079668760299683,1000,1,just,r
precisely.r.01,200,0.18321825563907623,1.07442307472229,1000,1,just,r
acknowledge.v.06,200,0.7689732909202576,0.5644293427467346,1000,1,know,v
know.v.01,200,0.3330839276313782,0.9388009309768677,1000,1,know,v
know.v.02,200,0.13932566344738007,1.0120079517364502,1000,1,know,v
know.v.03,200,0.4854351282119751,0.9257559180259705,1000,1,know,v
know.v.04,200,0.14801718294620514,0.9693582653999329,1000,1,know,v
left.a.01,200,0.14136536419391632,0.9003890752792358,1000,1,left,a
left.a.04,200,0.14966048300266266,1.0902692079544067,1000,1,left,a
leftover.s.01,200,0.10834307223558426,0.9728782176971436,1000,1,left,a
left.n.01,200,0.12029445916414261,0.9456670880317688,1000,1,left,n
left.n.02,200,0.1202944815158844,1.037676453590393,1000,1,left,n
alike.a.01,200,0.10734152048826218,1.045297384262085,1000,1,like,a
like.a.01,200,0.10734152793884277,0.9403769969940186,1000,1,like,a
like.n.01,200,0.4630519151687622,0.9877796769142151,1000,1,like,n
like.n.02,200,0.4630519151687622,0.7716586589813232,1000,1,like,n
like.v.02,200,0.2082434892654419,1.1187384128570557,1000,1,like,v
like.v.03,200,0.43386420607566833,1.1840336322784424,1000,1,like,v
like.v.05,200,0.3168017864227295,0.6737135648727417,1000,1,like,v
wish.v.02,200,0.3113591969013214,0.6809460520744324,1000,1,like,v
gain.v.08,200,0.28696656227111816,0.9399028420448303,1000,1,make,v
induce.v.02,200,0.0904650166630745,0.9794014692306519,1000,1,make,v
make.v.01,200,0.1638256013393402,0.945460319519043,1000,1,make,v
make.v.02,200,0.1993197649717331,1.0086339712142944,1000,1,make,v
make.v.03,200,0.12731844186782837,1.0391546487808228,1000,1,make,v
produce.v.02,200,0.36198899149894714,0.9284010529518127,1000,1,make,v
mannequin.n.01,200,0.12537094950675964,0.9424054622650146,1000,1,model,n
model.n.01,200,0.2052268385887146,0.9405107498168945,1000,1,model,n
model.n.02,200,0.05304985120892525,0.9850435256958008,1000,1,model,n
model.n.03,200,0.22704514861106873,1.024370789527893,1000,1,model,n
model.n.04,200,0.0994093269109726,1.0419132709503174,1000,1,model,n
more.a.01,200,0.07817322015762329,1.0514100790023804,1000,1,more,a
more.a.02,200,0.07817322015762329,0.9393160939216614,1000,1,more,a
more.r.01,200,0.10827730596065521,1.0869135856628418,1000,1,more,r
more.r.02,200,0.1082773208618164,0.8917235136032104,1000,1,more,r
most.a.01,200,0.10025541484355927,1.0527878999710083,1000,1,most,a
most.a.02,200,0.10025541484355927,0.9335606098175049,1000,1,most,a
most.r.01,200,0.14071980118751526,0.8798571825027466,1000,1,most,r
most.r.02,200,0.14071978628635406,1.0891497135162354,1000,1,most,r
much.r.01,200,0.23854191601276398,0.9507170915603638,1000,1,much,r
much.r.02,200,0.32783618569374084,0.9683662056922913,1000,1,much,r
much.r.05,200,0.15751029551029205,0.9844875335693359,1000,1,much,r
name.n.01,200,0.19498060643672943,1.0290780067443848,1000,1,name,n
name.n.02,200,0.39787185192108154,0.7139698266983032,1000,1,name,n
name.n.04,200,0.5470479130744934,0.9672976136207581,1000,1,name,n
need.n.01,200,0.5497980713844299,0.7417570948600769,1000,1,need,n
need.n.02,200,0.5497980713844299,0.9193697571754456,1000,1,need,n
necessitate.v.01,200,0.09369645267724991,0.9877527356147766,1000,1,need,v
want.v.02,200,0.09369645267724991,1.003387451171875,1000,1,need,v
fresh.s.04,200,0.10703655332326889,0.8732125759124756,1000,1,new,a
new.a.01,200,0.10703655332326889,1.10208261013031,1000,1,new,a
now.r.01,200,0.19660910964012146,0.9533792734146118,1000,1,now,r
now.r.03,200,0.6257095336914062,0.9551515579223633,1000,1,now,r
nowadays.r.01,200,0.44820302724838257,0.7400675415992737,1000,1,now,r
number.n.01,200,0.30754995346069336,0.786316454410553,1000,1,number,n
number.n.02,199,0.18181103467941284,1.1220550537109375,1000,1,number,n
number.n.08,200,0.11875668168067932,0.9304733872413635,1000,1,number,n
phone_number.n.01,200,0.1919744610786438,1.0391241312026978,1000,1,number,n
number.v.02,200,0.30459028482437134,0.8351315259933472,1000,1,number,v
total.v.01,200,0.30459022521972656,1.056884527206421,1000,1,number,v
one.n.01,200,0.10535901039838791,0.9840046167373657,1000,1,one,n
one.n.02,200,0.1053590178489685,1.0047556161880493,1000,1,one,n
alone.s.03,200,0.17739857733249664,1.070824146270752,1000,1,only,a
lone.s.03,199,0.1782900094985962,0.8883596062660217,1000,1,only,a
entirely.r.02,200,0.12407846003770828,1.0862863063812256,1000,1,only,r
merely.r.01,200,0.12407846003770828,0.8883642554283142,1000,1,only,r
decree.n.01,200,0.20791004598140717,1.0399558544158936,1000,1,order,n
order.n.01,200,0.6753985285758972,1.0435179471969604,1000,1,order,n
order.n.02,200,0.20366856455802917,0.8214325904846191,1000,1,order,n
order.n.03,200,0.3172241151332855,0.6823785901069641,1000,1,order,n
order.n.07,200,0.2746566832065582,1.1138842105865479,1000,1,order,n
order.n.11,200,0.32051289081573486,1.1237720251083374,1000,1,order,n
order.n.12,200,0.15617041289806366,1.0042014122009277,1000,1,order,n
order.n.13,200,0.1642078161239624,1.0587584972381592,1000,1,order,n
order.n.15,200,0.28764253854751587,0.9863473176956177,1000,1,order,n
ordering.n.01,200,0.36945173144340515,0.6731623411178589,1000,1,order,n
orderliness.n.02,200,0.3172374963760376,0.662765383720398,1000,1,order,n
order.v.01,200,0.21502113342285156,0.9070580005645752,1000,1,order,v
order.v.02,200,0.18300993740558624,1.0417522192001343,1000,1,order,v
order.v.06,200,0.08902100473642349,1.0021709203720093,1000,1,order,v
other.a.01,200,0.17377448081970215,1.0930668115615845,1000,1,other,a
other.s.02,200,0.17377448081970215,0.8630236387252808,1000,1,other,a
away.r.02,200,0.10785994678735733,1.0704776048660278,1000,1,out,r
out.r.01,200,0.10785995423793793,0.9114879369735718,1000,1,out,r
over.r.01,200,0.09149964898824692,1.0715686082839966,1000,1,over,r
over.r.03,200,0.09149965643882751,0.9137814044952393,1000,1,over,r
character.n.04,200,0.20134641230106354,0.9259805679321289,1000,1,part,n
function.n.03,200,0.5308761596679688,0.6875938177108765,1000,1,part,n
part.n.01,200,0.4305523633956909,0.8584729433059692,1000,1,part,n
part.n.02,200,0.3946913480758667,1.0357352495193481,1000,1,part,n
part.n.03,200,0.44890910387039185,1.018829107284546,1000,1,part,n
part.n.04,200,0.53628009557724,0.6173077821731567,1000,1,part,n
part.n.11,200,0.18406380712985992,1.002122163772583,1000,1,part,n
region.n.01,200,0.6196673512458801,0.9307051301002502,1000,1,part,n
restitution.n.03,200,0.3931785523891449,1.032271385192871,1000,1,return,n
return.n.02,200,0.4022994637489319,0.7752280831336975,1000,1,return,n
return.n.05,200,0.6518425345420837,0.9518406391143799,1000,1,return,n
return.n.06,200,0.3420757055282593,0.9248526692390442,1000,1,return,n
return.n.12,200,0.2838341295719147,0.8331645131111145,1000,1,return,n
tax_return.n.01,200,0.3307546079158783,0.9108303189277649,1000,1,return,n
render.v.07,200,0.1750374287366867,0.997647225856781,1000,1,return,v
return.v.01,200,0.22721503674983978,0.9776718616485596,1000,1,return,v
return.v.07,200,0.5325676798820496,0.8537494540214539,1000,1,return,v
revert.v.01,200,0.19811826944351196,0.9564652442932129,1000,1,return,v
correct.a.01,200,0.23898211121559143,0.9102051258087158,1000,1,right,a
correct.s.02,200,0.1824938952922821,0.8705649971961975,1000,1,right,a
right.a.01,200,0.1361941695213318,1.0019612312316895,1000,1,right,a
right.a.04,200,0.16258852183818817,1.0691312551498413,1000,1,right,a
right.a.07,200,0.17896264791488647,1.1269404888153076,1000,1,right,a
right.s.11,200,0.26932182908058167,0.8698955178260803,1000,1,right,a
right.n.01,200,0.5049078464508057,1.0117087364196777,1000,1,right,n
right.n.02,200,0.3880029022693634,0.777934730052948,1000,1,right,n
right.n.04,200,0.3227982223033905,0.914030134677887,1000,1,right,n
right.n.05,200,0.3864453136920929,0.756710410118103,1000,1,right,n
right.n.07,200,0.5280465483665466,1.0125962495803833,1000,1,right,n
justly.r.02,200,0.12900248169898987,0.9750469326972961,1000,1,right,r
properly.r.01,200,0.1549091786146164,0.8684123754501343,1000,1,right,r
right.r.02,200,0.16415438055992126,1.1218703985214233,1000,1,right,r
right.r.04,200,0.1615702211856842,0.9710099101066589,1000,1,right,r
like.a.02,200,0.099371999502182,0.9487497210502625,1000,1,same,a
same.a.01,200,0.09507527947425842,1.0053400993347168,1000,1,same,a
same.a.02,200,0.14657990634441376,0.9634937644004822,1000,1,same,a
same.s.04,200,0.1801115721464157,1.0430748462677002,1000,1,same,a
second.n.01,200,0.5235872864723206,0.8802763223648071,1000,1,second,n
second.n.05,200,0.5235872864723206,0.8226945400238037,1000,1,second,n
see.v.01,200,0.1380872130393982,1.064542531967163,1000,1,see,v
see.v.05,200,0.31154105067253113,1.0164953470230103,1000,1,see,v
see.v.10,200,0.30388882756233215,0.829189121723175,1000,1,see,v
see.v.11,200,0.19552874565124512,1.0720127820968628,1000,1,see,v
understand.v.02,200,0.3025250732898712,0.8343780636787415,1000,1,see,v
visualize.v.01,200,0.3935032784938812,0.7397922277450562,1000,1,see,v
watch.v.03,200,0.24995212256908417,1.0311262607574463,1000,1,see,v
witness.v.02,200,0.3097057640552521,1.0190948247909546,1000,1,see,v
set.n.01,200,0.12177885323762894,0.9474037289619446,1000,1,set,n
set.n.02,200,0.1965164989233017,0.9266390800476074,1000,1,set,n
set.n.03,200,0.3921873867511749,0.9633111953735352,1000,1,set,n
set.n.07,200,0.33740106225013733,1.1432952880859375,1000,1,set,n
set.n.08,200,0.171020969748497,0.920548141002655,1000,1,set,n
set.n.13,200,0.09037179499864578,0.9283891320228577,1000,1,set,n
stage_set.n.01,200,0.1560998260974884,0.9573279023170471,1000,1,set,n
determine.v.03,200,0.19009335339069366,0.9280709028244019,1000,1,set,v
put.v.01,200,0.1460367739200592,1.0817279815673828,1000,1,set,v
set.v.04,200,0.14073802530765533,0.9563987255096436,1000,1,set,v
set.v.05,200,0.18951843678951263,1.0871776342391968,1000,1,set,v
set.v.08,200,0.13910464942455292,0.9721180200576782,1000,1,set,v
set.v.09,200,0.22484196722507477,0.862433135509491,1000,1,set,v
state.n.01,200,0.07713612914085388,1.035051941871643,1000,1,state,n
state.n.02,200,0.10420984774827957,0.9533165097236633,1000,1,state,n
state.n.04,200,0.06708109378814697,0.9992725849151611,1000,1,state,n
bowed_stringed_instrument.n.01,200,0.19962884485721588,1.0266331434249878,1000,1,string,n
string.n.01,200,0.23013117909431458,1.048405408859253,1000,1,string,n
string.n.03,200,0.5460597276687622,0.9761530756950378,1000,1,string,n
string.n.04,200,0.22339852154254913,0.8809584379196167,1000,1,string,n
string.n.05,200,0.2597341239452362,0.9503030180931091,1000,1,string,n
string.n.08,200,0.2194661945104599,0.8113597631454468,1000,1,string,n
report.n.01,200,0.09018275141716003,0.9777286052703857,1000,1,study,n
study.n.02,200,0.18515503406524658,0.9797292351722717,1000,1,study,n
survey.n.01,200,0.2251843363046646,0.9955170154571533,1000,1,study,n
analyze.v.01,200,0.16032494604587555,0.9466521739959717,1000,1,study,v
study.v.02,200,0.16032496094703674,1.0258857011795044,1000,1,study,v
arrangement.n.03,200,0.2410656064748764,0.8709010481834412,1000,1,system,n
system.n.01,200,0.1699821650981903,1.071873426437378,1000,1,system,n
system.n.02,200,0.10823746770620346,1.053297996520996,1000,1,system,n
system.n.03,200,0.1888202577829361,1.0219104290008545,1000,1,system,n
system.n.06,200,0.17328707873821259,0.8800439834594727,1000,1,system,n
board.n.04,200,0.18451115489006042,0.8856707811355591,1000,1,table,n
table.n.01,200,0.4499967694282532,1.0891791582107544,1000,1,table,n
table.n.02,200,0.28311529755592346,0.8441447019577026,1000,1,table,n
postpone.v.01,200,0.38352569937705994,0.7127453684806824,1000,1,table,v
table.v.02,200,0.38352569937705994,1.0944451093673706,1000,1,table,v
examination.n.02,200,0.11762163043022156,1.0351191759109497,1000,1,test,n
test.n.02,200,0.06596978008747101,0.9765534400939941,1000,1,test,n
test.n.05,200,0.08349134773015976,0.9750386476516724,1000,1,test,n
trial.n.02,200,0.11052165180444717,0.9933773279190063,1000,1,test,n
screen.v.01,200,0.22232981026172638,0.8671884536743164,1000,1,test,v
test.v.01,200,0.22232979536056519,1.0719716548919678,1000,1,test,v
text.n.01,200,0.16980332136154175,0.988966166973114,1000,1,text,n
textbook.n.01,200,0.16980332136154175,0.9819773435592651,1000,1,text,n
then.r.01,200,0.09450144320726395,0.9753649234771729,1000,1,then,r
then.r.02,200,0.21088740229606628,1.1423161029815674,1000,1,then,r
then.r.03,200,0.20976689457893372,0.8039720058441162,1000,1,then,r
there.r.01,200,0.10794492810964584,0.9302840828895569,1000,1,there,r
there.r.02,200,0.10794492810964584,1.0541666746139526,1000,1,there,r
through.r.01,200,0.1222502589225769,1.0090399980545044,1000,1,through,r
through.r.03,200,0.12225024402141571,0.9756782650947571,1000,1,through,r
clock_time.n.01,200,0.16505266726016998,0.9326186180114746,1000,1,time,n
time.n.01,200,0.46911516785621643,1.2179027795791626,1000,1,time,n
time.n.02,200,0.11823271960020065,0.9062536358833313,1000,1,time,n
time.n.03,200,0.2341262698173523,1.0838464498519897,1000,1,time,n
time.n.04,200,0.26875120401382446,0.9153597354888916,1000,1,time,n
time.n.05,200,0.1976316124200821,0.8795660138130188,1000,1,time,n
time.n.06,200,0.2913101315498352,0.726047158241272,1000,1,time,n
character.n.05,200,0.4340019226074219,0.929645299911499,1000,1,type,n
type.n.01,200,0.09843537211418152,0.9965953230857849,1000,1,type,n
type.n.04,200,0.2414952963590622,0.9590545892715454,1000,1,type,n
type.n.05,200,0.25815778970718384,0.9485563039779663,1000,1,type,n
type.v.01,200,0.22205990552902222,1.0470958948135376,1000,1,type,v
type.v.02,200,0.22205990552902222,0.8972006440162659,1000,1,type,v
function.n.02,200,0.09009932726621628,0.9330999255180359,1000,1,use,n
use.n.01,200,0.09009934216737747,1.0550302267074585,1000,1,use,n
use.v.01,200,0.4020751416683197,1.1055701971054077,1000,1,use,v
use.v.06,200,0.4020751416683197,0.6740814447402954,1000,1,use,v
secondhand.s.02,200,0.29666751623153687,1.1031935214996338,1000,1,used,a
used.a.01,199,0.2981582581996918,0.7775095701217651,1000,1,used,a
value.n.01,200,0.14319194853305817,1.0112155675888062,1000,1,value,n
value.n.02,200,0.4429513216018677,0.8471370935440063,1000,1,value,n
value.n.03,200,0.42862334847450256,0.7875522375106812,1000,1,value,n
value.n.06,200,0.9072818756103516,0.6449614763259888,1000,1,value,n
prize.v.01,200,0.19270233809947968,1.0208756923675537,1000,1,value,v
value.v.01,200,0.19270233809947968,0.9399705529212952,1000,1,value,v
identical.s.02,200,0.07308348268270493,0.9777643084526062,1000,1,very,a
very.s.01,200,0.07308348268270493,1.0165109634399414,1000,1,very,a
very.r.01,200,0.12518948316574097,1.098848819732666,1000,1,very,r
very.r.02,200,0.12518948316574097,0.8724599480628967,1000,1,very,r
direction.n.01,200,0.1727614402770996,0.858022153377533,1000,1,way,n
manner.n.01,200,0.17637866735458374,1.0108366012573242,1000,1,way,n
means.n.01,200,0.19158050417900085,1.0775209665298462,1000,1,way,n
room.n.02,200,0.19045577943325043,0.8008148074150085,1000,1,way,n
way.n.04,200,0.22394303977489471,0.7906560897827148,1000,1,way,n
way.n.05,200,0.45921429991722107,1.2922221422195435,1000,1,way,n
way.n.07,200,0.2839345335960388,0.8179835677146912,1000,1,way,n
good.s.13,200,0.13782529532909393,0.8700892329216003,1000,1,well,a
well.a.01,200,0.23560209572315216,1.170091986656189,1000,1,well,a
well.s.03,200,0.1612718403339386,0.8793842196464539,1000,1,well,a
well.n.01,200,0.34528112411499023,1.0614088773727417,1000,1,well,n
well.n.02,200,0.14626219868659973,0.973997950553894,1000,1,well,n
well.n.03,200,0.38521894812583923,0.797329306602478,1000,1,well,n
well.r.01,200,0.16289205849170685,1.0796335935592651,1000,1,well,r
well.r.02,200,0.09638812392950058,1.0438836812973022,1000,1,well,r
well.r.03,200,0.20061860978603363,0.8176954984664917,1000,1,well,r
employment.n.02,200,0.3023788332939148,0.7468189597129822,1000,1,work,n
work.n.01,200,0.23239558935165405,0.8714004158973694,1000,1,work,n
work.n.02,199,0.16849718987941742,1.0763198137283325,1000,1,work,n
work.n.05,200,0.31146228313446045,0.7917083501815796,1000,1,work,n
workplace.n.01,200,0.6560987234115601,1.0942050218582153,1000,1,work,n
function.v.01,200,0.3168981671333313,0.9457705020904541,1000,1,work,v
solve.v.01,200,0.6830000877380371,0.8812175393104553,1000,1,work,v
work.v.01,200,0.3757633864879608,0.8673827052116394,1000,1,work,v
work.v.02,200,0.206258624792099,0.9415107369422913,1000,1,work,v
work.v.03,200,0.33356624841690063,0.936926543712616,1000,1,work,v
work.v.05,200,0.33416512608528137,0.9158384799957275,1000,1,work,v
about.r.07,200,0.21196185052394867,0.9787415862083435,1000,8,about,r
approximately.r.01,200,0.21196186542510986,0.9758120775222778,1000,8,about,r
ahead.r.01,200,0.34599798917770386,0.9713565111160278,1000,8,before,r
earlier.r.01,200,0.34599798917770386,0.903901219367981,1000,8,before,r
being.n.01,200,0.402412474155426,0.8167374134063721,1000,8,being,n
organism.n.01,200,0.402412474155426,1.0045238733291626,1000,8,being,n
case.n.01,200,0.40118029713630676,1.005281925201416,1000,8,case,n
case.n.04,200,0.5515292286872864,0.6385216116905212,1000,8,case,n
case.n.05,200,0.2326180785894394,0.9831011891365051,1000,8,case,n
case.n.06,200,0.30473580956459045,1.0140877962112427,1000,8,case,n
case.n.09,200,0.3330979347229004,0.9326907992362976,1000,8,case,n
lawsuit.n.01,200,0.23484420776367188,0.9557375907897949,1000,8,case,n
shell.n.08,200,0.28891947865486145,0.9294317364692688,1000,8,case,n
subject.n.06,200,0.2752074897289276,1.0011101961135864,1000,8,case,n
cell.n.01,200,0.17513440549373627,0.9753293991088867,1000,8,cell,n
cell.n.02,200,0.3075781464576721,0.9978300333023071,1000,8,cell,n
cell.n.03,200,0.46043625473976135,0.9254639148712158,1000,8,cell,n
cell.n.07,200,0.33975476026535034,0.9097533226013184,1000,8,cell,n
cellular_telephone.n.01,200,0.4136926829814911,0.86318039894104,1000,8,cell,n
class.n.01,200,0.268866628408432,0.9840466976165771,1000,8,class,n
class.n.02,200,0.12826359272003174,0.977242648601532,1000,8,class,n
class.n.03,200,0.24295921623706818,0.9179386496543884,1000,8,class,n
class.n.06,200,0.26309797167778015,0.9076343178749084,1000,8,class,n
course.n.01,200,0.3358355760574341,1.0394526720046997,1000,8,class,n
code.n.01,200,0.19925759732723236,0.9919516444206238,1000,8,code,n
code.n.02,200,0.18988704681396484,1.0231930017471313,1000,8,code,n
code.n.03,200,0.22393091022968292,0.9182605147361755,1000,8,code,n
control.n.01,200,0.4130455553531647,0.8891726136207581,1000,8,control,n
control.n.02,200,0.24841229617595673,1.0335142612457275,1000,8,control,n
control.n.03,200,0.2374599575996399,0.9148237109184265,1000,8,control,n
control.n.05,200,0.2939518988132477,0.8988639712333679,1000,8,control,n
control.n.09,200,0.21409040689468384,0.9849115610122681,1000,8,control,n
control_condition.n.01,200,0.33962634205818176,0.994997501373291,1000,8,control,n
control.v.01,200,0.20906761288642883,1.000736951828003,1000,8,control,v
control.v.02,200,0.18699727952480316,0.9653715491294861,1000,8,control,v
control.v.05,200,0.3800226151943207,0.9133515357971191,1000,8,control,v
operate.v.03,200,0.1664067953824997,0.9907505512237549,1000,8,control,v
court.n.01,200,0.3488103449344635,0.9512895345687866,1000,8,court,n
court.n.02,200,0.3927704989910126,0.8390941619873047,1000,8,court,n
court.n.04,200,0.3011406660079956,1.0120999813079834,1000,8,court,n
day.n.01,200,0.3452218770980835,1.0345590114593506,1000,8,day,n
day.n.02,200,0.21735398471355438,0.9720379114151001,1000,8,day,n
day.n.03,200,0.24341042339801788,1.0304644107818604,1000,8,day,n
day.n.04,200,0.24096737802028656,0.8833190202713013,1000,8,day,n
day.n.05,200,0.28506213426589966,0.8818874359130859,1000,8,day,n
different.a.01,200,0.29797977209091187,0.9132707715034485,1000,8,different,a
different.s.02,200,0.29797977209091187,0.9941592812538147,1000,8,different,a
